x,y,z,Ex,Ey,Ez
-0.00015625,6.25e-05,-0.000125,-6.004284269971784,3.0559454510830872,9.108990801518388
-0.00015625,6.25e-05,-9.375e-05,-6.0039627428583175,3.0558560534903174,8.942152096084897
-0.00015625,6.25e-05,-6.25e-05,-6.003559946238429,3.0557229455907136,8.776170993916665
-0.00015625,6.25e-05,-3.125e-05,-6.003075804401663,3.055546095817921,8.611035065961598
-0.00015625,6.25e-05,0.0,-6.002510246886547,3.055325475217996,8.44673190592882
-0.00015625,6.25e-05,3.125000000000003e-05,-6.001863208479332,3.0550610574489876,8.283249130669208
-0.00015625,6.25e-05,6.25e-05,-6.001134629212386,3.054752818780296,8.120574380551698
-0.00015625,6.25e-05,9.374999999999997e-05,-6.000324454362214,3.0544007380918754,7.958695319835339
-0.00015625,6.25e-05,0.000125,-5.999432634447125,3.054004796873224,7.797599637036999
-0.00015625,6.25e-05,0.00015625000000000003,-5.998459125224566,3.0535649792222364,7.6372750452952065
-0.00015625,6.25e-05,0.0001875,-5.997403887688055,3.0530812718438334,7.477709282729582
-0.00015625,6.25e-05,0.00021874999999999998,-5.996266888063813,3.052553664048447,7.318890112796597
-0.00015625,6.25e-05,0.00025,-5.9950480978069685,3.051982147750256,7.160805324641078
-0.00015625,9.374999999999997e-05,-0.00025,-6.004286136399731,2.7937319018066584,9.785189204740842
-0.00015625,9.374999999999997e-05,-0.00021875,-6.004288798464287,2.793643218331039,9.614755342841924
-0.00015625,9.374999999999997e-05,-0.0001875,-6.004210553002459,2.7935180194104263,9.445228970728456
-0.00015625,9.374999999999997e-05,-0.00015625,-6.004051303307132,2.7933562506018754,9.276597574804272
-0.00015625,9.374999999999997e-05,-0.000125,-6.003810957921327,2.7931578600619513,9.10884866266763
-0.00015625,9.374999999999997e-05,-9.375e-05,-6.003489430638262,2.792922798546613,8.941969763509542
-0.00015625,9.374999999999997e-05,-6.25e-05,-6.003086640501249,2.7926510194110024,8.775948428507554
-0.00015625,9.374999999999997e-05,-3.125e-05,-6.002602511803136,2.792342478608825,8.610772231215043
-0.00015625,9.374999999999997e-05,0.0,-6.002036974085372,2.791997134691869,8.446428767946033
-0.00015625,9.374999999999997e-05,3.125000000000003e-05,-6.001389962136787,2.7916149488090145,8.28290565815559
-0.00015625,9.374999999999997e-05,6.25e-05,-6.000661415991943,2.791195884705419,8.120190544815944
-0.00015625,9.374999999999997e-05,9.374999999999997e-05,-5.999851280929202,2.7907399087211773,7.9582710947883415
-0.00015625,9.374999999999997e-05,0.000125,-5.998959507468345,2.790246989790163,7.797134999190661
-0.00015625,9.374999999999997e-05,0.00015625000000000003,-5.997986051367931,2.789717099438355,7.636769973760913
-0.00015625,9.374999999999997e-05,0.0001875,-5.996930873622261,2.7891502117823066,7.477163759216701
-0.00015625,9.374999999999997e-05,0.00021874999999999998,-5.995793940457906,2.7885463035272102,7.318304121610618
-0.00015625,9.374999999999997e-05,0.00025,-5.994575223330068,2.7879053539648604,7.160178852681723
-0.00015625,0.000125,-0.00025,-6.003738955350795,2.5319329845049956,9.785030143117584
-0.00015625,0.000125,-0.00021875,-6.00374159318143,2.531670600015717,9.61456331588707
-0.00015625,0.000125,-0.0001875,-6.0036633310165035,2.5313787370115985,9.445003916489414
-0.00015625,0.000125,-0.00015625,-6.003504072155024,2.531057328623908,9.276339433921795
-0.00015625,0.000125,-0.000125,-6.003263725145679,2.530706310570824,9.108557378375508
-0.00015625,0.000125,-9.375e-05,-6.002942203786977,2.530325621156931,8.941645281634244
-0.00015625,0.000125,-6.25e-05,-6.00253942712706,2.529915201272439,8.77559069746763
-0.00015625,0.000125,-3.125e-05,-6.0020553194631825,2.5294749943924266,8.610381202020355
-0.00015625,0.000125,0.0,-6.001489810340785,2.52900494657569,8.44600439419684
-0.00015625,0.000125,3.125000000000003e-05,-6.000842834552242,2.5285050064636736,8.282447896041457
-0.00015625,0.000125,6.25e-05,-6.000114332135257,2.527975125278997,8.119699353114495
-0.00015625,0.000125,9.374999999999997e-05,-5.999304248370885,2.527415256824058,7.957746434863825
-0.00015625,0.000125,0.000125,-5.998412533781186,2.5268253574792294,7.796576834992363
-0.00015625,0.000125,0.00015625000000000003,-5.997439144126573,2.526205386201147,7.6361782718214135
-0.00015625,0.000125,0.0001875,-5.996384040402745,2.5255553045205916,7.476538488649938
-0.00015625,0.000125,0.00021874999999999998,-5.995247188837297,2.5248750765404107,7.317645254109796
-0.00015625,0.000125,0.00025,-5.994028560885994,2.5241646689331545,7.1594863625170735
-0.00015625,0.00015625000000000003,-0.00025,-6.003117828297058,2.2704517628271383,9.784693890198367
-0.00015625,0.00015625000000000003,-0.00021875,-6.0031204443963,2.270015740004934,9.614201138062477
-0.00015625,0.00015625000000000003,-0.0001875,-6.003042168926105,2.2695572701959104,9.44461573938768
-0.00015625,0.00015625000000000003,-0.00015625,-6.00288290519301,2.2690762741066375,9.27592518575216
-0.00015625,0.00015625000000000003,-0.000125,-6.002642561752698,2.2685726750181554,9.108116989927574
-0.00015625,0.00015625000000000003,-9.375e-05,-6.002321052410174,2.268046398785032,8.941178686277125
-0.00015625,0.00015625000000000003,-6.25e-05,-6.001918296219625,2.267497373834273,8.775097831148933
-0.00015625,0.00015625000000000003,-3.125e-05,-6.001434217483812,2.2669255311640213,8.609862003265121
-0.00015625,0.00015625000000000003,0.0,-6.000868745753207,2.2663308043422297,8.44545880410617
-0.00015625,0.00015625000000000003,3.125000000000003e-05,-6.000221815824744,2.2657131295049537,8.281875858291091
-0.00015625,0.00015625000000000003,6.25e-05,-5.999493367740164,2.265072445354812,8.119100813953185
-0.00015625,0.00015625000000000003,9.374999999999997e-05,-5.998683346784081,2.264408693158939,7.9571213431115675
-0.00015625,0.00015625000000000003,0.000125,-5.997791703481647,2.2637218167471023,7.795925142038484
-0.00015625,0.00015625000000000003,0.00015625000000000003,-5.99681839359582,2.263011762509448,7.6354999316224506
-0.00015625,0.00015625000000000003,0.0001875,-5.9957633781244075,2.2622784793942126,7.475833457727427
-0.00015625,0.00015625000000000003,0.00021874999999999998,-5.994626623296601,2.261521918905235,7.316913491547872
-0.00015625,0.00015625000000000003,0.00025,-5.99340810056924,2.2607420350993195,7.158727829959907
-0.00015625,0.0001875,-0.00025,-6.002422751038443,2.00927010360701,9.784180513581804
-0.00015625,0.0001875,-0.00021875,-6.0024253479060405,2.008660509633864,9.613668871632585
-0.00015625,0.0001875,-0.0001875,-6.0023470625258035,2.0080354949370154,9.444064496354873
-0.00015625,0.0001875,-0.00015625,-6.002187798213114,2.0073949678000855,9.275354881895694
-0.00015625,0.0001875,-0.000125,-6.001947463531988,2.0067388390689023,9.107527543594497
-0.00015625,0.0001875,-9.375e-05,-6.001625972295186,2.00606702215014,8.940570018381017
-0.00015625,0.0001875,-6.25e-05,-6.001223243564068,2.0053794330098222,8.77446986516857
-0.00015625,0.0001875,-3.125e-05,-6.000739201648064,2.004675990171658,8.609214665242868
-0.00015625,0.0001875,0.0,-6.00017377610373,2.003956614715265,8.444792022646393
-0.00015625,0.0001875,3.125000000000003e-05,-5.999526901733524,2.0032212302742094,8.281189564558279
-0.00015625,0.0001875,6.25e-05,-5.998798518584165,2.002469763033938,8.118394941669987
-0.00015625,0.0001875,9.374999999999997e-05,-5.997988571944689,2.001702141729543,7.956395828556676
-0.00015625,0.0001875,0.000125,-5.9970970123440805,2.000918297643413,7.795179924044357
-0.00015625,0.0001875,0.00015625000000000003,-5.9961237955486375,2.000118164602712,7.634734951572917
-0.00015625,0.0001875,0.0001875,-5.995068882558908,1.9993016789767404,7.475048659555103
-0.00015625,0.0001875,0.00021874999999999998,-5.9939322396062655,1.9984687796741338,7.316108821731474
-0.00015625,0.0001875,0.00025,-5.992713838149212,1.997619408139932,7.157903237521386
-0.00015625,0.00021874999999999998,-0.00025,-6.001653725053937,1.74836988745099,9.783490085298938
-0.00015625,0.00021874999999999998,-0.00021875,-6.001656305187064,1.7475867940092096,9.612966583431119
-0.00015625,0.00021874999999999998,-0.0001875,-6.001578013289425,1.7467953009789874,9.443350249029374
-0.00015625,0.00021874999999999998,-0.00015625,-6.001418752686661,1.745995304223461,9.274628578797623
-0.00015625,0.00021874999999999998,-0.000125,-6.0011784319523835,1.7451867021558465,9.106789090630688
-0.00015625,0.00021874999999999998,-9.375e-05,-6.0008569649083725,1.7443693957376898,8.93981932401205
-0.00015625,0.00021874999999999998,-6.25e-05,-6.00045427062438,1.7435432884769606,8.773706840406998
-0.00015625,0.00021874999999999998,-3.125e-05,-5.999970273417553,1.7427082864259518,8.608439223651303
-0.00015625,0.00021874999999999998,0.0,-5.999404902851625,1.741864298179224,8.444004080335413
-0.00015625,0.00021874999999999998,3.125000000000003e-05,-5.998758093735535,1.7410112348711282,8.280389040184271
-0.00015625,0.00021874999999999998,6.25e-05,-5.998029786121936,1.7401490101735397,8.117581756432811
-0.00015625,0.00021874999999999998,9.374999999999997e-05,-5.997219925305095,1.7392775402931013,7.955569906197184
-0.00015625,0.00021874999999999998,0.000125,-5.9963284618186945,1.7383967439686818,7.794341190841786
-0.00015625,0.00021874999999999998,0.00015625000000000003,-5.995355351433052,1.7375065424684086,7.63388333634216
-0.00015625,0.00021874999999999998,0.0001875,-5.994300555152116,1.7366068595867548,7.474184093643824
-0.00015625,0.00021874999999999998,0.00021874999999999998,-5.993164039210079,1.7356976216414302,7.315231239017084
-0.00015625,0.00021874999999999998,0.00025,-5.991945775067604,1.7347787574701228,7.15701257440791
-0.00015625,0.00025,-0.00025,-6.000810757498755,1.4877330092493801,9.782622681812313
-0.00015625,0.00025,-0.00021875,-6.000813323392145,1.486776492520218,9.612094344859837
-0.00015625,0.00025,-0.0001875,-6.000735028367279,1.4858185923469063,9.442473063754928
-0.00015625,0.00025,-0.00015625,-6.000575775761416,1.4848591921752883,9.273746337746555
-0.00015625,0.00025,-0.000125,-6.000335474159116,1.4838981779892364,9.105901687272663
-0.00015625,0.00025,-9.375e-05,-6.000014037392361,1.48293543830861,8.938926654357815
-0.00015625,0.00025,-6.25e-05,-5.999611384540501,1.4819708641868523,8.772808803006178
-0.00015625,0.00025,-3.125e-05,-5.999127439929541,1.481004349208585,8.607535719590155
-0.00015625,0.00025,0.0,-5.998562133131406,1.4800357894870355,8.443095013234341
-0.00015625,0.00025,3.125000000000003e-05,-5.997915398962542,1.479065083661387,8.279474316195287
-0.00015625,0.00025,6.25e-05,-5.997187177482414,1.4780921328939127,8.11666128423684
-0.00015625,0.00025,9.374999999999997e-05,-5.99637741399142,1.4771168408671023,7.954643597001238
-0.00015625,0.00025,0.000125,-5.995486059028703,1.4761391137805755,7.793408958376041
-0.00015625,0.00025,0.00015625000000000003,-5.99451306836931,1.4751588603479169,7.63294509685686
-0.00015625,0.00025,0.0001875,-5.993458403021306,1.47417599179335,7.473239765906094
-0.00015625,0.00025,0.00021874999999999998,-5.992322029222266,1.473190421848411,7.314280744307602
-0.00015625,0.00025,0.00025,-5.99110391843556,1.472202066748269,7.156055836517471
-0.000125,-0.00025,-0.00025,-5.771545322184284,5.699352596486504,9.775127519271733
-0.000125,-0.00025,-0.00021875,-5.771665318944205,5.701177514886496,9.605603229699966
-0.000125,-0.00025,-0.0001875,-5.771704907592285,5.702888119079686,9.436986383959148
-0.000125,-0.00025,-0.00015625,-5.771664006114383,5.704484491182905,9.269264433957638
-0.000125,-0.00025,-0.000125,-5.7715425374136755,5.705966716069517,9.102424852772888
-0.000125,-0.00025,-9.375e-05,-5.771340429311083,5.707334881373894,8.936455135052782
-0.000125,-0.00025,-6.25e-05,-5.7710576145453905,5.708589077495446,8.771342797412053
-0.000125,-0.00025,-3.125e-05,-5.770694030772956,5.709729397602605,8.607075378824542
-0.000125,-0.00025,0.0,-5.7702496205672285,5.710755937636263,8.4436404410108
-0.000125,-0.00025,3.125000000000003e-05,-5.769724331417673,5.711668796313173,8.281025568821324
-0.000125,-0.00025,6.25e-05,-5.769118115728677,5.712468075128872,8.119218370615522
-0.000125,-0.00025,9.374999999999997e-05,-5.768430930817781,5.713153878360498,7.958206478636416
-0.000125,-0.00025,0.000125,-5.767662738913869,5.7137263130691265,7.797977549381086
-0.000125,-0.00025,0.00015625000000000003,-5.766813507154799,5.714185489102073,7.638519263967016
-0.000125,-0.00025,0.0001875,-5.765883207584815,5.714531519094627,7.479819328494408
-0.000125,-0.00025,0.00021874999999999998,-5.764871817151567,5.714764518471772,7.321865474404405
-0.000125,-0.00025,0.00025,-5.763779317702826,5.714884605449418,7.16464545883343
-0.000125,-0.00021875,-0.00025,-5.7718743149443235,5.432932786007525,9.776920794559148
-0.000125,-0.00021875,-0.00021875,-5.77199428356351,5.434583609418025,9.607285706586449
-0.000125,-0.00021875,-0.0001875,-5.77203384044767,5.436127223159206,9.43855813699332
-0.000125,-0.00021875,-0.00015625,-5.771992903574962,5.437563696955914,9.270725540434427
-0.000125,-0.00021875,-0.000125,-5.771871395841128,5.438893103273496,9.103775392737925
-0.000125,-0.00021875,-9.375e-05,-5.771669245059984,5.440115517321839,8.93769519130639
-0.000125,-0.00021875,-6.25e-05,-5.771386383963506,5.441231017059168,8.772472455513098
-0.000125,-0.00021875,-3.125e-05,-5.771022750201574,5.442239683195337,8.608094727093924
-0.000125,-0.00021875,0.0,-5.770578286341417,5.443141599195229,8.444549570534699
-0.000125,-0.00021875,3.125000000000003e-05,-5.770052939866656,5.443936851281444,8.281824573454173
-0.000125,-0.00021875,6.25e-05,-5.769446663176067,5.444625528437185,8.1199073469827
-0.000125,-0.00021875,9.374999999999997e-05,-5.76875941358195,5.445207722408398,7.958785526136648
-0.000125,-0.00021875,0.000125,-5.7679911533082135,5.445683527706096,7.798446770188586
-0.000125,-0.00021875,0.00015625000000000003,-5.767141849488062,5.446053041607991,7.638878763033355
-0.000125,-0.00021875,0.0001875,-5.766211474161382,5.446316364160208,7.48006921355008
-0.000125,-0.00021875,0.00021874999999999998,-5.765200004271803,5.446473598178512,7.322005855960146
-0.000125,-0.00021875,0.00025,-5.7641074216633275,5.446524849249268,7.164676450181226
-0.000125,-0.0001875,-0.00025,-5.772128825482074,5.167030962111275,9.778536426441807
-0.000125,-0.0001875,-0.00021875,-5.772248766202538,5.1685077037684835,9.608797647324879
-0.000125,-0.0001875,-0.0001875,-5.772288292514919,5.169884333370427,9.43996644874849
-0.000125,-0.0001875,-0.00015625,-5.772247322390768,5.171160908243207,9.272030288098035
-0.000125,-0.0001875,-0.000125,-5.7721257787195634,5.172337488437889,9.104976643936315
-0.000125,-0.0001875,-9.375e-05,-5.771923589309022,5.173414136734042,8.938793016404206
-0.000125,-0.0001875,-6.25e-05,-5.771640686885303,5.174390918643128,8.773466927616722
-0.000125,-0.0001875,-3.125e-05,-5.771277009092729,5.175267902411502,8.608985922054547
-0.000125,-0.0001875,0.0,-5.770832498493169,5.176045159023283,8.445337566951235
-0.000125,-0.0001875,3.125000000000003e-05,-5.770307102565186,5.176722762202815,8.282509452675823
-0.000125,-0.0001875,6.25e-05,-5.769700773702686,5.177300788417052,8.120489193111268
-0.000125,-0.0001875,9.374999999999997e-05,-5.769013469213395,5.177779316877483,7.959264426028675
-0.000125,-0.0001875,0.000125,-5.768245151316848,5.178158429541962,7.7988228134570665
-0.000125,-0.0001875,0.00015625000000000003,-5.767395787142134,5.178438211116158,7.639152042049348
-0.000125,-0.0001875,0.0001875,-5.766465348725309,5.1786187490548405,7.480239823443901
-0.000125,-0.0001875,0.00021874999999999998,-5.765453813006328,5.178700133562799,7.322073894622415
-0.000125,-0.0001875,0.00025,-5.764361161825864,5.178682457595588,7.164642018263546
-0.000125,-0.00015625,-0.00025,-5.772308795728102,4.901628868922291,9.779974433821357
-0.000125,-0.00015625,-0.00021875,-5.772428708787843,4.90293154654454,9.61013906396639
-0.000125,-0.00015625,-0.0001875,-5.7724682057173275,4.904141202941321,9.441211324418699
-0.000125,-0.00015625,-0.00015625,-5.7724272044827565,4.905257883034005,9.27317867527924
-0.000125,-0.00015625,-0.000125,-5.77230562796837,4.9062816344537215,9.106028597829846
-0.000125,-0.00015625,-9.375e-05,-5.772103403976864,4.9072125075445205,8.939748594933704
-0.000125,-0.00015625,-6.25e-05,-5.771820465229592,4.908050555366296,8.774326191431113
-0.000125,-0.00015625,-3.125e-05,-5.7714567493661635,4.908795833697459,8.609748934530808
-0.000125,-0.00015625,0.0,-5.771012198944032,4.9094484010373405,8.44600439419684
-0.000125,-0.00015625,3.125000000000003e-05,-5.77048676143741,4.9100083186084,8.283080163531006
-0.000125,-0.00015625,6.25e-05,-5.76988038923615,4.910475650358099,8.120963859151011
-0.000125,-0.00015625,9.374999999999997e-05,-5.769193039643991,4.910850462960612,7.959643121564364
-0.000125,-0.00015625,0.000125,-5.768424674876776,4.911132825818214,7.799105615538024
-0.000125,-0.00015625,0.00015625000000000003,-5.767575262059996,4.911322811062456,7.639339030463965
-0.000125,-0.00015625,0.0001875,-5.7666447732263215,4.911420493555079,7.480331080720651
-0.000125,-0.00015625,0.00021874999999999998,-5.765633185312537,4.911425950888673,7.322069506030475
-0.000125,-0.00015625,0.00025,-5.76454048015626,4.9113392633870925,7.164542071813301
-0.000125,-0.000125,-0.00025,-5.7724141728790626,4.636708258587492,9.781234840014223
-0.000125,-0.000125,-0.00021875,-5.77253405851223,4.637836894379218,9.611309973115624
-0.000125,-0.000125,-0.0001875,-5.772573527244678,4.638879593130001,9.44229277389097
-0.000125,-0.000125,-0.00015625,-5.772532497038359,4.6398363873511785,9.274170705141954
-0.000125,-0.000125,-0.000125,-5.77241089077342,4.640707312249034,9.106931250854265
-0.000125,-0.000125,-9.375e-05,-5.7722086362486165,4.641492405727548,8.940561916597744
-0.000125,-0.000125,-6.25e-05,-5.771925666181386,4.642191708390857,8.775050229921968
-0.000125,-0.000125,-3.125e-05,-5.771561918207664,4.64280526354563,8.610383740747295
-0.000125,-0.000125,0.0,-5.771117334881225,4.643333117202995,8.446550021751488
-0.000125,-0.000125,3.125000000000003e-05,-5.770591863672839,4.643775318080455,8.283536668751953
-0.000125,-0.000125,6.25e-05,-5.769985456968923,4.644131917603319,8.12133130108359
-0.000125,-0.000125,9.374999999999997e-05,-5.769298072070022,4.644402969906142,7.9599215619724735
-0.000125,-0.000125,0.000125,-5.768529671188777,4.644588531833677,7.799295118905262
-0.000125,-0.000125,0.00015625000000000003,-5.767680221447713,4.6446886629418245,7.6394396639945015
-0.000125,-0.000125,0.0001875,-5.766749694876567,4.644703425498112,7.480342914339842
-0.000125,-0.000125,0.00021874999999999998,-5.765738068409337,4.644632884482111,7.321992612385265
-0.000125,-0.000125,0.00025,-5.764645323881008,4.644477107585547,7.16437652627234
-0.000125,-9.375e-05,-0.00025,-5.772444909398935,4.372250891810432,9.78231767275554
-0.000125,-9.375e-05,-0.00021875,-5.772564767836051,4.373205512465602,9.612310395934443
-0.000125,-9.375e-05,-0.0001875,-5.772604209554337,4.374081273757889,9.443210811748783
-0.000125,-9.375e-05,-0.00015625,-5.7725631525126895,4.374878195784047,9.275006385686552
-0.000125,-9.375e-05,-0.000125,-5.772441519588294,4.375596301321264,9.107684604422401
-0.000125,-9.375e-05,-9.375e-05,-5.772239238576935,4.3762356158295175,8.941232976217584
-0.000125,-9.375e-05,-6.25e-05,-5.771956242193193,4.376796167453708,8.775639031315292
-0.000125,-9.375e-05,-3.125e-05,-5.771592468070184,4.377277987025532,8.610890322331436
-0.000125,-9.375e-05,0.0,-5.771147858758925,4.377681108065147,8.446974424641112
-0.000125,-9.375e-05,3.125000000000003e-05,-5.770622361727474,4.378005566782565,8.283878936760502
-0.000125,-9.375e-05,6.25e-05,-5.770015929359612,4.378251402078894,8.121591480724533
-0.000125,-9.375e-05,9.374999999999997e-05,-5.769328518953293,4.378418655547248,7.960099702460391
-0.000125,-9.375e-05,0.000125,-5.7685600927186265,4.378507371473515,7.799391272156542
-0.000125,-9.375e-05,0.00015625000000000003,-5.76771061777565,4.378517596836827,7.63945388462797
-0.000125,-9.375e-05,0.0001875,-5.766780066151717,4.378449381309853,7.480275259676994
-0.000125,-9.375e-05,0.00021874999999999998,-5.765768414778439,4.378302777258813,7.321843142450407
-0.000125,-9.375e-05,0.00025,-5.764675645488503,4.378077839743256,7.164145303792348
-0.000125,-6.25e-05,-0.00025,-5.772400963019927,4.108238538382698,9.783222964202391
-0.000125,-6.25e-05,-0.00021875,-5.772520794488077,4.109019175087899,9.6131403581451
-0.000125,-6.25e-05,-0.0001875,-5.772560210372266,4.109728023740495,9.443965457275096
-0.000125,-6.25e-05,-0.00015625,-5.772519128629538,4.110365092018718,9.275685729752597
-0.000125,-6.25e-05,-0.000125,-5.77239747213514,4.110930390267097,9.108288664926725
-0.000125,-6.25e-05,-9.375e-05,-5.772195168683015,4.1114239314984395,8.941761773735223
-0.000125,-6.25e-05,-6.25e-05,-5.771912150985845,4.111845731395467,8.776092589099562
-0.000125,-6.25e-05,-3.125e-05,-5.7715483566748285,4.112195808312409,8.611268666315548
-0.000125,-6.25e-05,0.0,-5.771103728299098,4.112474183276152,8.447277583439455
-0.000125,-6.25e-05,3.125000000000003e-05,-5.770578213324793,4.112680879987427,8.284106941669815
-0.000125,-6.25e-05,6.25e-05,-5.769971764133793,4.1128159248214935,8.121744365724826
-0.000125,-6.25e-05,9.374999999999997e-05,-5.769284338022114,4.1128793468288904,7.960177504215532
-0.000125,-6.25e-05,0.000125,-5.768515897197964,4.112871177735684,7.799394030014799
-0.000125,-6.25e-05,0.00015625000000000003,-5.7676664087794585,4.1127914519437585,7.639381640622135
-0.000125,-6.25e-05,0.0001875,-5.7667358447919685,4.112640206530644,7.4801280585244605
-0.000125,-6.25e-05,0.00021874999999999998,-5.765724182165224,4.112417481249325,7.321621031552857
-0.000125,-6.25e-05,0.00025,-5.764631402729946,4.112123318527689,7.163848333235361
-0.000125,-3.125e-05,-0.00025,-5.772282296742969,3.844652977713193,9.78395075093681
-0.000125,-3.125e-05,-0.00021875,-5.772402101466025,3.8452596661502314,9.613799890032883
-0.000125,-3.125e-05,-0.0001875,-5.772441492693515,3.8458016316155703,9.444556734454821
-0.000125,-3.125e-05,-0.00015625,-5.772400388381757,3.8462788693657726,9.276208755021262
-0.000125,-3.125e-05,-0.000125,-5.77227871140527,3.846691377309834,9.108743443741597
-0.000125,-3.125e-05,-9.375e-05,-5.772076389557114,3.8470391560107724,8.942148314215466
-0.000125,-3.125e-05,-6.25e-05,-5.771793355549067,3.8473222086869807,8.77641090202765
-0.000125,-3.125e-05,-3.125e-05,-5.771429547011368,3.847540541213185,8.611518765138413
-0.000125,-3.125e-05,0.0,-5.770984906492082,3.8476941621215093,8.44745948426953
-0.000125,-3.125e-05,3.125000000000003e-05,-5.770459381456259,3.847783082601962,8.284220663285726
-0.000125,-3.125e-05,6.25e-05,-5.769852924284575,3.8478073165031033,8.121789929571918
-0.000125,-3.125e-05,9.374999999999997e-05,-5.769165492271823,3.847766880332095,7.960154934406276
-0.000125,-3.125e-05,0.000125,-5.768397047624877,3.847661793254932,7.799303353328795
-0.000125,-3.125e-05,0.00015625000000000003,-5.767547557460463,3.8474920770960965,7.639222886506087
-0.000125,-3.125e-05,0.0001875,-5.766616993802544,3.8472577563383132,7.479901259091778
-0.000125,-3.125e-05,0.00021874999999999998,-5.765605333579281,3.846958858121918,7.321326221583167
-0.000125,-3.125e-05,0.00025,-5.764512558619829,3.846595412243978,7.163485550173693
-0.000125,0.0,-0.00025,-5.772088878838003,3.581475999354952,9.784501073968196
-0.000125,0.0,-0.00021875,-5.772208657036777,3.581908779703012,9.614289026448573
-0.000125,0.0,-0.0001875,-5.772248024782381,3.582283896069221,9.44498467197705
-0.000125,0.0,-0.00015625,-5.7722069000316125,3.582601331285943,9.276575484017261
-0.000125,0.0,-0.000125,-5.772085205659279,3.582861070824487,9.109048957225003
-0.000125,0.0,-9.375e-05,-5.771882869458678,3.5830631027962383,8.942392607847513
-0.000125,0.0,-6.25e-05,-5.771599824141653,3.583207417953556,8.776593974118171
-0.000125,0.0,-3.125e-05,-5.771236007338376,3.5832940096904693,8.611640616646678
-0.000125,0.0,0.0,-5.7707913615967446,3.5833228740432084,8.447520118804768
-0.000125,0.0,3.125000000000003e-05,-5.770265834381463,3.5832940096904693,8.284220087107565
-0.000125,0.0,6.25e-05,-5.76965937807279,3.583207417953556,8.121728151590585
-0.000125,0.0,9.374999999999997e-05,-5.76897194996492,3.5830631027962383,7.96003196618249
-0.000125,0.0,0.000125,-5.768203512264028,3.582861070824487,7.799119209073621
-0.000125,0.0,0.00015625000000000003,-5.767354032086015,3.582601331285943,7.638977583080418
-0.000125,0.0,0.0001875,-5.76642348145384,3.582283896069221,7.479594816005756
-0.000125,0.0,0.00021874999999999998,-5.765411837294612,3.581908779703012,7.320958660995273
-0.000125,0.0,0.00025,-5.76431908143624,3.581475999354952,7.163056896889749
-0.000125,3.125000000000003e-05,-0.00025,-5.771820682843672,3.3186894035296417,9.784873978735405
-0.000125,3.125000000000003e-05,-0.00021875,-5.771940434736186,3.3189483204670163,9.614607806810103
-0.000125,3.125000000000003e-05,-0.0001875,-5.771979780172316,3.3191566264594226,9.44524930323662
-0.000125,3.125000000000003e-05,-0.00015625,-5.771938637110475,3.31931429191324,9.276785944110365
-0.000125,3.125000000000003e-05,-0.000125,-5.771816928426956,3.319421289860615,9.109205226719912
-0.000125,3.125000000000003e-05,-9.375e-05,-5.77161458191627,3.3194775959600435,8.9424946699461
-0.000125,3.125000000000003e-05,-6.25e-05,-5.771331530291323,3.3194831884969123,8.776641814656521
-0.000125,3.125000000000003e-05,-3.125e-05,-5.770967711183162,3.3194380483838763,8.611634224095466
-0.000125,3.125000000000003e-05,0.0,-5.770523067140335,3.3193421591608545,8.44745948426953
-0.000125,3.125000000000003e-05,3.125000000000003e-05,-5.769997545628053,3.3191955069950994,8.284105204328675
-0.000125,3.125000000000003e-05,6.25e-05,-5.769391099026831,3.3189980806807897,8.121559016943047
-0.000125,3.125000000000003e-05,9.374999999999997e-05,-5.76870368463098,3.318749871638721,7.959808578675643
-0.000125,3.125000000000003e-05,0.000125,-5.767935264646563,3.3184508739155167,7.798841570350481
-0.000125,3.125000000000003e-05,0.00015625000000000003,-5.767085806189181,3.318101084182916,7.638645697416985
-0.000125,3.125000000000003e-05,0.0001875,-5.766155281281345,3.3177005017366796,7.47920869030998
-0.000125,3.125000000000003e-05,0.00021874999999999998,-5.765143666849442,3.31724912849533,7.320518304805949
-0.000125,3.125000000000003e-05,0.00025,-5.764050944720532,3.316746968998857,7.162562322375097
-0.000125,6.25e-05,-0.00025,-5.771477687566986,3.0562750016500737,9.785069515108272
-0.000125,6.25e-05,-0.00021875,-5.7715974133686,3.056360104355439,9.614756275104186
-0.000125,6.25e-05,-0.0001875,-5.77163673766534,3.056401643337662,9.445350666335484
-0.000125,6.25e-05,-0.00015625,-5.771595578418446,3.056399576576142,9.276840167516461
-0.000125,6.25e-05,-0.000125,-5.771473858506711,3.056353864662981,9.109212278555152
-0.000125,6.25e-05,-9.375e-05,-5.77127150572698,3.0562644708032134,8.94245452095225
-0.000125,6.25e-05,-6.25e-05,-5.770988452794192,3.0561313608150322,8.77655443819539
-0.000125,6.25e-05,-3.125e-05,-5.77062463734116,3.0559545031295356,8.611499596148965
-0.000125,6.25e-05,0.0,-5.770180001917983,3.0557338687906572,8.447277583439455
-0.000125,6.25e-05,3.125000000000003e-05,-5.7696544939911245,3.055469431454518,8.2838760118364
-0.000125,6.25e-05,6.25e-05,-5.76904806594214,3.0551611673890062,8.121282516629
-0.000125,6.25e-05,9.374999999999997e-05,-5.768360675066079,3.054809055472763,7.959484756998506
-0.000125,6.25e-05,0.000125,-5.7675922835695355,3.054413077194393,7.798470416386371
-0.000125,6.25e-05,0.00015625000000000003,-5.766742858568366,3.053973216651102,7.638227202858271
